. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
1.29e-05,0.000808001,1.128917933,1.225287914,1.560894966,1.697020054,0.004646063,0.11349988,0.002484083,0.003954887,1.784872055,1.672852039,1.793205976,1.41683507,1.575882912,1.345140934,1.464828968,0.001756907,0.003220081,0.000727176,0.00216198,1.12427187,0.216223001,0.071694136,0.144059896,0.111957073,0.112020016,0.00241208,0.000734806,0.109544993,1.111788034,0.239541054,0.111053944,0.121137142,0.096185922
2.1e-05,0.098424196,0.985035181,1.032709122,1.568858147,1.680574179,0.446732998,0.561024189,0.288582087,0.40892601,1.816867113,1.664696217,1.792916059,1.408833981,1.520922184,1.288875103,1.429038048,0.136657,0.265200138,0.151925087,0.158150911,0.538302183,0.303839922,0.119958878,0.160024166,0.09583807,0.152170896,0.166775942,0.143725872,0.152098179,0.471684933,0.396328926,0.091884136,0.159651995,0.11234188
2.79e-05,0.10383606,1.032269001,1.134569883,1.549807072,1.665642977,0.688097954,0.816237926,0.488151073,0.651488066,1.784799099,1.649339914,1.782079935,1.391994953,1.528302908,1.288239956,1.424146891,0.248109102,0.391789913,0.240041971,0.199946881,0.344171047,0.255970955,0.103754997,0.157812119,0.099532842,0.135459185,0.287953853,0.259698153,0.16474986,0.318331957,0.289577008,0.104156017,0.137340069,0.116436958
2.1e-05,0.114810944,0.776136875,0.880049944,1.37907505,1.511449099,0.481409073,0.596927881,0.344158888,0.463945866,1.679965019,1.496087074,1.608037949,1.228040934,1.361496925,1.088154078,1.208045959,0.159854889,0.240223885,0.184303999,0.137250185,0.294727802,0.312017203,0.139886856,0.151034116,0.117012024,0.183877945,0.125412941,0.223721981,0.132982015,0.283122063,0.327996015,0.153450966,0.149952174,0.09658885
2e-05,0.089213848,0.729266882,0.841371059,1.297509909,1.40939188,0.46625185,0.537127018,0.300245047,0.433264971,1.569480896,1.429916859,1.537391901,1.14542985,1.265352964,0.985312939,1.112890005,0.153323889,0.281385899,0.146921158,0.166006803,0.263015032,0.256046057,0.160116911,0.152080059,0.13240695,0.139564037,0.192172051,0.151879072,0.103862047,0.304244041,0.271518946,0.152462959,0.144038916,0.128000021
4.01e-05,0.098800182,0.749778986,0.89330101,1.709832191,1.863656998,0.481115103,0.517488003,0.287436008,0.42952013,1.989603996,1.838154078,1.965673208,1.309651136,1.527433157,1.038073063,1.237683058,0.133767128,0.261498213,0.15366888,0.193679095,0.268663883,0.288294077,0.271578073,0.400181055,0.128321887,0.151449918,0.162698031,0.168021917,0.087967873,0.375813007,0.344382048,0.289750099,0.336223841,0.10201621
2.1e-05,0.103785038,0.76413393,0.903713942,1.455817938,1.59404707,0.503694057,0.592231035,0.328007936,0.481794119,1.664286137,1.543630123,1.695251942,1.263921022,1.399838924,1.047936916,1.199841022,0.16008091,0.288039923,0.167927026,0.175686121,0.260439873,0.283802986,0.215984106,0.191896916,0.087812185,0.120656014,0.184254885,0.193754196,0.110436916,0.311482907,0.29612708,0.199997902,0.194208146,0.101204872
2.22e-05,0.152350187,0.768456221,0.912182093,1.312912226,1.456172228,0.513141155,0.616173029,0.313848019,0.472097158,1.528069019,1.416210175,1.552128077,1.160395145,1.296323061,1.040413141,1.178710222,0.214358091,0.360254049,0.099489928,0.199293136,0.255315066,0.27195692,0.119982004,0.152517081,0.103297949,0.111858844,0.207903862,0.111843109,0.144075871,0.296009064,0.266528129,0.117612839,0.159849167,0.095955849
2e-05,0.105782032,0.832422972,0.960195065,1.408287048,1.536334038,0.510735035,0.632375956,0.320388079,0.496482134,1.624273062,1.504143,1.656495094,1.259231091,1.392326117,1.120460987,1.240369081,0.176470995,0.328133106,0.143917084,0.190346956,0.321687937,0.288038015,0.138770104,0.149055957,0.095855952,0.120130062,0.222351074,0.168349028,0.135893822,0.327819109,0.280174016,0.151957036,0.144007921,0.120161056
2.29e-05,0.132507086,0.822443008,0.934323072,1.534368992,1.695388079,0.531993866,0.630347013,0.399302959,0.548309088,1.734191895,1.59862709,1.750242949,1.350560904,1.510473967,1.126612902,1.280070066,0.198625088,0.358313084,0.200677871,0.132690907,0.290449142,0.304169894,0.223948002,0.183808088,0.064258098,0.135564805,0.225805998,0.189996004,0.082037925,0.303976059,0.345746994,0.230403901,0.184914112,0.05485487
1.69e-05,0.129371881,0.639146805,0.742900848,1.071133852,1.233994007,0.390812874,0.478904009,0.268945932,0.402601004,1.236187935,1.14299202,1.254556894,0.918918848,1.05474782,0.854833841,0.974427938,0.127067804,0.255014896,0.141878128,0.121866942,0.248333931,0.215687036,0.064085007,0.152215004,0.071858168,0.093195915,0.125643015,0.147586108,0.076303005,0.263996839,0.23152709,0.080319882,0.179246187,0.020562887
2.1e-05,0.095910072,0.607805967,0.679717064,1.048864126,1.207701921,0.367947102,0.479840994,0.247938156,0.383957148,1.215727091,1.135797977,1.231665134,0.887948036,1.031852007,0.81597805,0.951699972,0.11819005,0.207718134,0.129748106,0.120008946,0.239858865,0.208172083,0.071969986,0.16091609,0.086933851,0.079929114,0.111808062,0.176239014,0.095883846,0.19987607,0.271982908,0.080152035,0.175849914,0.023963213
3.6e-05,0.115324974,0.568727016,0.704617977,1.130334854,1.288454056,0.33671093,0.464637995,0.23227787,0.360620022,1.424582005,1.312600851,1.445711851,0.960708857,1.112767935,0.814504862,0.979568958,0.096694946,0.224447966,0.135582924,0.10443306,0.232016086,0.245777846,0.146203995,0.169625997,0.182265997,0.111981154,0.109122992,0.136172056,0.104017973,0.239979982,0.274950981,0.133198977,0.175686121,0.157257795
2.1e-05,0.111934185,0.639996052,0.751856089,1.151099205,1.284236193,0.423994064,0.527563095,0.295845032,0.436765194,1.32796216,1.207681179,1.350758076,1.001187086,1.138282061,0.885087013,1.018404007,0.127767086,0.223810196,0.168077946,0.128149032,0.216001988,0.245090961,0.116100073,0.149912119,0.056581974,0.120280981,0.111876011,0.212954998,0.090797901,0.224292994,0.266547918,0.119878054,0.145954132,0.066521883
2.1e-05,0.134080172,1.013673067,1.093482018,1.45322299,1.596291065,0.798674107,0.869325161,0.665630102,0.81479001,1.613801003,1.54155302,1.6372931,1.285569191,1.421467066,1.229529142,1.325471163,0.565606117,0.685434103,0.100023985,0.133044005,0.21499896,0.215856075,0.056040049,0.167653799,0.08833003,0.072247983,0.551353931,0.129355907,0.054535151,0.224156857,0.231989145,0.095995903,0.174823999,0.041002035
2.1e-05,0.093764067,0.655953884,0.735873938,1.124872923,1.26386404,0.415972948,0.511656046,0.279804945,0.37604785,1.323222876,1.22427702,1.343621969,0.927782059,1.087887049,0.855973959,0.983877897,0.1279459,0.247555971,0.151859045,0.136168003,0.239980936,0.200020075,0.0718081,0.197090864,0.099404097,0.098945856,0.153791904,0.128491879,0.135608196,0.224217892,0.248003959,0.104009152,0.175976991,0.079757929
2e-05,0.12846899,0.664184093,0.744079113,1.54243803,1.688146114,0.416034937,0.528076887,0.31171608,0.384056091,1.708153009,1.616117954,1.727991104,1.2721591,1.408153057,1.112258911,1.192027092,0.112190008,0.248259068,0.199526072,0.104318857,0.248149156,0.448074818,0.159900189,0.27027893,0.073679924,0.092035055,0.119790078,0.135797023,0.144020796,0.216002226,0.447947979,0.216125965,0.279993057,0.03984499
2.19e-05,0.128556967,0.661303997,0.793331861,1.23190403,1.392297983,0.444932938,0.560441971,0.312154055,0.423873901,1.455515862,1.341888905,1.479573011,1.023890018,1.159857988,0.903939962,1.04233408,0.151593924,0.287823915,0.160560131,0.132778883,0.216371059,0.242635965,0.119950056,0.208014012,0.109984875,0.113626957,0.159266948,0.136049986,0.13656807,0.23288989,0.249002219,0.117523908,0.232439995,0.087275028
2.1e-05,0.080071926,0.704120874,0.800021887,1.377974987,1.528039932,0.461035013,0.552023888,0.288268805,0.427975893,1.568104982,1.504000902,1.624083996,1.108920813,1.232043028,0.928150892,1.088047028,0.160087824,0.291064024,0.128180981,0.172766208,0.243085861,0.224030018,0.180769921,0.269054174,0.126025915,0.06410408,0.210992098,0.136911869,0.124047995,0.247997999,0.288025141,0.143996,0.295996904,0.096044064
1.91e-05,0.104309082,0.744310141,0.84820509,1.216323137,1.367782116,0.481261969,0.592231989,0.384037971,0.535890102,1.352307081,1.280391932,1.396304131,1.048048019,1.168213129,0.97990799,1.104174137,0.200329065,0.336231947,0.183708906,0.097223998,0.263048172,0.235597849,0.068140029,0.168275118,0.064068795,0.071915149,0.231922865,0.199658155,0.056341887,0.255973101,0.255969047,0.064038992,0.199568987,0.028522015
2e-05,0.183887005,0.799832106,0.917972088,1.449367046,1.60787797,0.568229914,0.652113914,0.391649008,0.559494019,1.631970882,1.54409194,1.663934946,1.240082979,1.37581706,1.095839977,1.249831915,0.255939007,0.407617092,0.135710001,0.176580906,0.231602192,0.296007871,0.144243002,0.209284067,0.094724894,0.087878942,0.223730087,0.151876927,0.092619895,0.265858174,0.331859827,0.125985145,0.23206091,0.056056976
2.12e-05,0.119810104,0.703931093,0.855831146,1.247899055,1.404803038,0.440182209,0.556405067,0.294952154,0.423823118,1.455894232,1.359614134,1.505057096,1.06400013,1.204782009,0.988995075,1.119849205,0.144787073,0.291070223,0.150165081,0.145230055,0.263748884,0.285063982,0.075005055,0.183898925,0.111715079,0.096280098,0.171260119,0.132752895,0.132581949,0.299426079,0.264018059,0.084932804,0.200021029,0.100254058
2.1e-05,0.103923082,0.647577047,0.743369102,1.191928148,1.343926191,0.415953159,0.50387001,0.290086031,0.439486027,1.407957077,1.304033041,1.423925161,1.01595211,1.143674135,0.927971125,1.072668076,0.151957035,0.271836042,0.138128996,0.125867128,0.231623888,0.280394078,0.087980985,0.175976038,0.112104893,0.103924036,0.16791296,0.167649985,0.064383983,0.239499092,0.329298974,0.071006059,0.200252056,0.07999897
3.19e-05,0.131896019,0.696732044,0.823875904,1.215784073,1.351868868,0.415983915,0.559886932,0.281866074,0.430995941,1.391963005,1.279943943,1.411566019,0.999805927,1.135858059,0.935782909,1.071867943,0.181525946,0.327882051,0.100340128,0.134117841,0.280748129,0.239050865,0.064023018,0.215978146,0.06415987,0.112019062,0.195986032,0.10311389,0.128890991,0.263988972,0.247992039,0.063990116,0.216010809,0.059697151
2e-05,0.136034012,0.720128059,0.832041025,1.240087032,1.41597414,0.43225503,0.575670958,0.312145948,0.447766066,1.443153143,1.33612299,1.471976995,1.096143961,1.255147934,0.989292145,1.104841948,0.175789118,0.324732065,0.13635683,0.120109082,0.287873029,0.269164086,0.106851816,0.143943071,0.096035958,0.107030153,0.188698053,0.123034001,0.127904892,0.256370067,0.272800923,0.150305986,0.160826206,0.056002855
1.98e-05,0.147927999,0.776006937,0.879848957,1.378802776,1.527892828,0.511815786,0.631899834,0.400015831,0.530550957,1.578824997,1.503983974,1.607904911,1.195966959,1.395437002,1.031983852,1.178550959,0.184786797,0.330955982,0.215229034,0.111799955,0.264191151,0.255976915,0.163983107,0.182835817,0.125181198,0.074841023,0.183027983,0.199594975,0.101348877,0.247949123,0.298702002,0.216886043,0.132455826,0.080012083
2.1e-05,0.119732141,0.744007111,0.876255989,1.35959506,1.480021,0.516131163,0.59196806,0.38214016,0.511571169,1.519937992,1.415994167,1.559532166,1.176418066,1.335906029,1.008157969,1.151898146,0.234649181,0.377554178,0.147490979,0.133991003,0.227875948,0.264150858,0.168260097,0.183176994,0.056399107,0.103943825,0.257822037,0.134016991,0.080396891,0.284287929,0.275642157,0.184007883,0.144114971,0.079511166
2.1e-05,0.152238846,0.711966038,0.862128019,1.328001976,1.487900019,0.464020967,0.575927973,0.347955942,0.487379074,1.510870934,1.383947849,1.527539968,1.104002953,1.271901846,1.016000986,1.161213875,0.147949934,0.295848846,0.200006008,0.116065025,0.247945071,0.304034948,0.088001967,0.223999023,0.055945873,0.126923085,0.14361,0.191530228,0.088548899,0.286200046,0.299085856,0.110687971,0.215998173,0.039639949
2.1e-05,0.131870031,0.680403948,0.796946049,1.160218,1.296610117,0.464586973,0.564672947,0.352232933,0.504162073,1.331882954,1.232064962,1.360100985,0.979804993,1.120105028,0.929693937,1.040102005,0.164906025,0.304157972,0.187326908,0.11235404,0.215816975,0.249289989,0.050111056,0.180413007,0.071846962,0.099817992,0.172287941,0.200004101,0.060510874,0.232273102,0.243155956,0.080003023,0.176505089,0.063490868
2e-05,0.103872061,0.72756815,0.807849169,1.266487122,1.407842159,0.463951111,0.567730188,0.33596921,0.487899065,1.448659182,1.367758036,1.511847019,1.119904041,1.25586319,0.99993515,1.151414156,0.168992996,0.27186799,0.166976214,0.127981901,0.263617039,0.272367,0.119968891,0.146583081,0.101270914,0.080901146,0.167995929,0.216031075,0.079831123,0.240118981,0.343564987,0.104449034,0.151978969,0.10400486
1.98e-05,0.087767839,0.601244926,0.719877005,1.115608931,1.255907774,0.360024929,0.500111818,0.284511805,0.401532888,1.287572861,1.199768782,1.327911854,0.935971975,1.098475933,0.83196497,0.967904806,0.127993822,0.26388979,0.156517983,0.075513124,0.241219997,0.230720044,0.104007005,0.179636956,0.084159851,0.087804079,0.176121951,0.137643098,0.09857893,0.219765187,0.248027801,0.130571127,0.157431841,0.07200408
4.29e-05,0.141182899,0.789285898,0.914399862,1.269137859,1.421177864,0.525296926,0.669181824,0.413316011,0.565228939,1.453286886,1.365285873,1.51314187,1.131029844,1.272680998,1.029331923,1.181182861,0.221335888,0.349239826,0.191980123,0.111980915,0.263988972,0.240046025,0.101697921,0.138108015,0.096148014,0.088001013,0.208056927,0.215989113,0.103952885,0.245218038,0.266782999,0.091498137,0.148496866,0.091964006
2.1e-05,0.143851042,0.751929045,0.879867077,1.280076981,1.431689024,0.487998009,0.615849972,0.407970905,0.551861048,1.408083916,1.357439995,1.471816063,1.057933092,1.215843916,0.99992609,1.119888067,0.199999094,0.343713999,0.207971811,0.080027104,0.263931036,0.247997045,0.058007002,0.222143889,0.077363014,0.050643921,0.199862957,0.208147049,0.063988924,0.264017105,0.24002099,0.095955849,0.215845108,0.040127039
2.1e-05,0.095900059,0.624312878,0.731445074,1.140330076,1.30516386,0.424216032,0.527730942,0.287872076,0.427927971,1.439688921,1.272000074,1.463814974,0.967957973,1.119896889,0.85601902,1.007696867,0.152020931,0.32458806,0.135851145,0.136343956,0.200096846,0.231706142,0.111938953,0.172372103,0.131669998,0.167688847,0.228688001,0.103339911,0.099802971,0.203714132,0.276251793,0.112200022,0.185266971,0.158651114
2.1e-05,0.112296104,0.594125032,0.726861,1.094124079,1.255949974,0.335831165,0.463668108,0.245813131,0.391940117,1.223608971,1.151766062,1.303869963,0.912106991,1.039879084,0.83199811,0.93562007,0.088027954,0.231889963,0.157785177,0.090018034,0.258293867,0.237873078,0.080108881,0.182017088,0.057641983,0.071842909,0.119593859,0.160050154,0.071727991,0.263192892,0.20875907,0.104259014,0.21607089,0.047919989
2.1e-05,0.151853085,1.04778409,1.183793068,1.59190917,1.759437084,0.826557159,0.951683998,0.656037092,0.807855129,1.783967972,1.703998089,1.824367046,1.391887188,1.55785203,1.31188798,1.447466135,0.551931143,0.711937189,0.104105949,0.170520067,0.221226931,0.26410389,0.079999208,0.200021982,0.112088919,0.079969883,0.560084104,0.09591794,0.143828869,0.23210907,0.263673067,0.110385895,0.201585054,0.064929962
2.1e-05,0.119873047,0.672335863,0.775686979,1.247932911,1.455847025,0.423964024,0.543878078,0.279819012,0.439530849,1.487696886,1.386735916,1.527819872,1.021499872,1.183290005,0.927952051,1.010427952,0.167984009,0.295655012,0.111835003,0.144145012,0.248371839,0.255616188,0.093547821,0.226433039,0.138803005,0.10096097,0.175781965,0.143875837,0.104347229,0.231808901,0.234740973,0.172862053,0.27255702,0.071972847
2.1e-05,0.167874098,1.751924992,1.831650972,2.168009996,2.350380898,1.519948959,1.56930089,0.679941893,0.839874029,2.32794404,2.263915062,2.360095024,2.00108695,2.143815041,1.959749937,2.031894922,0.559808016,0.711679935,0.120133877,0.840007066,0.231976033,0.207824945,0.041337013,0.166923046,0.095905066,0.064028978,0.543805837,0.128194094,0.729426861,0.262350082,0.20024395,0.111920119,0.206565857,0.009714126
2e-05,0.111957073,0.66395998,0.759936094,1.12797904,1.303887129,0.416043997,0.519901037,0.311865091,0.424665928,2.167943001,1.255810976,1.383867025,1.008019924,1.151664972,0.903841019,1.032069921,0.156081915,0.282638073,0.155783176,0.104178906,0.247915983,0.239881039,0.104178905,0.119959116,0.127831936,0.912132025,0.170681,0.142027855,0.095235109,0.240035057,0.272133827,0.119595051,0.152222157,0.079979896
2e-05,0.143808126,0.793159962,0.91988492,1.29897809,1.457974911,0.55993104,0.692728043,0.399955988,0.599843979,1.440756083,1.367440939,1.479389906,1.127774954,1.263813019,1.047461033,1.183680058,0.178493023,0.271949053,0.221462965,0.159975052,0.233228922,0.254301071,0.080313921,0.171203136,0.068462849,0.073315144,0.128140927,0.327894926,0.092884064,0.227156877,0.263795138,0.080132961,0.194161892,0.021414995
2.1e-05,0.135015965,0.695936918,0.815896988,1.199960947,1.343848944,0.512008905,0.584176064,0.39180398,0.559854031,1.383590937,1.287552118,1.455729961,1.031894922,1.166119099,0.950130939,1.066073895,0.191608906,0.367847919,0.200195074,0.120204925,0.183928013,0.254194021,0.081763983,0.168066025,0.087591171,0.096038819,0.232831954,0.192006112,0.024322033,0.231720924,0.250176907,0.100045204,0.177729845,0.111881017
1.91e-05,0.151927233,0.673269033,0.789886236,1.247991085,1.437931061,0.415990114,0.527937174,0.30403614,0.440112114,1.415990114,1.288273096,1.448550224,1.055867195,1.19990015,0.922713041,1.072172165,0.174179077,0.27188611,0.129857063,0.111953974,0.257278919,0.249444008,0.133154154,0.19212389,0.040282011,0.127717018,0.119958877,0.168226004,0.08782506,0.261949062,0.282285929,0.127727985,0.238030911,0.010619163
2e-05,0.168091059,0.903520107,1.05595994,1.424189091,1.615876913,0.61381197,0.746747971,0.530316114,0.671914101,2.271986961,2.032140017,2.20796299,1.263989925,1.399887085,1.191997051,1.34542799,0.296032906,0.383908987,0.234283208,0.083495856,0.289708137,0.288476944,0.071992874,0.160199166,0.607950926,0.239846944,0.215817928,0.288005114,0.07483387,0.309211969,0.28946805,0.054459095,0.215989828,0.592086077
2e-05,0.072389841,0.624552965,0.748131037,1.12053895,1.280817032,0.408771038,0.498648882,0.304564953,0.440481901,1.264684916,1.213820934,1.328554869,0.976726055,1.080636024,0.872545004,1.013612986,0.104388952,0.264642954,0.200176001,0.104206085,0.215781927,0.247992039,0.104181051,0.143812895,0.093281984,0.050863982,0.192253113,0.175838947,0.058166981,0.249482155,0.265481949,0.067023038,0.200181008,0.047737837
2.12e-05,0.143875122,0.879950047,1.007863998,1.447785139,1.623843193,0.615927219,0.751842022,0.495794058,0.647509098,2.337402105,2.22182703,2.375830173,1.280103207,1.423894167,1.143935204,1.284848213,0.255964041,0.392142057,0.239830017,0.120133161,0.264022828,0.263985157,0.136168003,0.167681932,0.774041891,0.115575075,0.248266935,0.255367041,0.104332924,0.256021976,0.276984215,0.139045954,0.199949026,0.75198698
2.1e-05,0.100886106,0.607964039,0.727876186,1.077605963,1.260631084,0.368074179,0.479926109,0.263123035,0.39586401,1.215835094,1.168001175,1.29591012,0.935971022,1.063934088,0.855970144,0.983652115,0.096130133,0.239909172,0.166992902,0.104951144,0.23988986,0.248006105,0.080000878,0.141634941,0.090395212,0.047833919,0.139023066,0.155954838,0.084062099,0.247950077,0.255775929,0.080281973,0.196696996,0.035279036
2e-05,0.088069916,0.960016012,1.111891985,1.559680939,1.720127106,0.671979904,0.79993391,0.545360088,0.695223093,1.725019932,1.631894112,1.767873049,1.344456911,1.495892048,1.244066,1.40149188,0.328098059,0.463824034,0.217262029,0.126619816,0.288036108,0.284049988,0.100390911,0.215224028,0.072213173,0.09312582,0.375754118,0.231399059,0.104710817,0.311958075,0.289599895,0.094400168,0.224235058,0.047745943
2e-05,0.135916233,0.83197403,0.927513123,2.29591012,2.435622215,0.543978214,0.695739031,0.431686163,0.559784174,2.599920034,2.402503014,2.519856215,1.980727196,2.199847221,1.120014191,1.231843233,0.199978113,0.328034163,0.23170805,0.112292051,0.287995816,0.288040161,0.860713005,0.315182924,0.106592894,0.19741702,0.19211793,0.231750011,0.135954857,0.231774092,0.30433011,0.968003988,0.235774994,0.084234
2.19e-05,0.148886919,0.695961952,0.799890995,1.288007975,1.463825941,0.400007963,0.551923037,0.282276869,0.439910889,1.446321964,1.383960009,1.51985383,1.079946041,1.247861862,0.975961924,1.119863987,0.12796092,0.287260056,0.154315949,0.117731094,0.295953989,0.279999972,0.103984117,0.208061934,0.095952034,0.062361955,0.138373137,0.152650833,0.112012148,0.247967958,0.319972992,0.127997875,0.215964079,0.056027889
2.1e-05,0.119869947,0.576013088,0.703910112,1.244012117,1.410140038,0.367859125,0.462725163,0.263574123,0.415894032,1.393442154,1.336105108,1.493268967,1.095088005,1.223880053,0.888720036,1.055901051,0.080583096,0.231680155,0.182991027,0.104285002,0.208153963,0.312706948,0.206367969,0.148924112,0.092092991,0.057337046,0.111810208,0.184213877,0.046831131,0.241184949,0.351990939,0.167979002,0.186259985,0.083128929
1.3113021850585938e-05,0.17226505279541016,0.7761640548706055,0.9203600883483887,1.3196680545806885,1.4021949768066406,0.4318070411682129,0.5378520488739014,0.3219301700592041,0.5043139457702637,1.4686269760131836,1.3762459754943848,1.5023131370544434,1.1599791049957275,1.28000807762146,1.0559911727905273,1.185992956161499,0.17382216453552246,0.28824400901794434,0.14810800552368164,0.10987687110900879,0.3443570137023926,0.2798271179199219,0.1039879322052002,0.15968894958496094,0.05657792091369629,0.09238100051879883,0.11597895622253418,0.21606993675231934,0.033538103103637695,0.3825080394744873,0.26563286781311035,0.09401512145996094,0.12218689918518066,0.10011816024780273
